Position X,Position Y,Position Z
152.24,1051.34,-22.6029
190.207,1053.34,-22.225
209.41,1056.22,-22.2325
189.179,1069.43,-22.5491
177.319,1077.35,-22.7216
219.016,488.761,-22.3244
275.416,499.115,-22.7981
284.532,500.203,-22.7631
357.38,484.103,-22.8458
406.9,478.172,-22.8089
367.571,486.189,-22.8271
491.88,503.72,-22.2089
514.265,448.851,-22.8433
552.31,466.706,-22.4579
564.767,495.128,-22.2849
639.101,436.795,-22.8322
606.801,464.521,-22.9625
651.891,475.483,-22.4454
613.78,495.681,-22.5544
659.748,477.916,-22.6975
693.447,488.307,-22.7184
271.415,557.942,-22.8654
287.065,563.149,-22.9334
240.474,568.808,-22.7445
354.753,513.008,-22.3398
331.655,550.985,-22.6703
335.364,570.406,-22.3053
502.367,514.812,-22.8092
485.821,539.212,-22.7934
470.404,575.56,-22.7245
474.607,528.669,-21.9205
511.52,560.492,-22.6231
707.4,555.552,-22.4747
733.648,535.543,-22.3406
41.4709,651.87,-22.0031
128.534,643.194,-22.3525
352.584,630.878,-22.2998
318.581,647.615,-23.5909
372.043,594.863,-22.312
526.215,640.723,-22.1777
516.242,650.986,-22.7495
644.713,587.388,-22.1557
588.444,594.5,-22.0486
616.815,617.601,-22.6284
620.353,627.64,-22.6449
597.021,630.434,-22.659
598.289,633.799,-22.8474
602.25,642.393,-22.8023
632.36,646.428,-22.1544
594.752,646.874,-22.0475
752.13,615.224,-22.4541
40.0207,713.861,-23.3948
83.4048,674.834,-22.5217
111.289,683.542,-22.0821
83.0141,690.077,-22.2681
122.402,720.78,-22.4954
165.619,654.163,-22.2553
214.892,658.936,-22.8723
146.711,683.615,-23.1661
170.915,703.355,-23.0697
159.43,709.183,-22.5172
198.227,712.605,-22.2589
220.373,671.157,-22.367
258.375,672.343,-22.345
268.384,699.698,-21.9435
224.516,711.46,-22.695
248.778,709.629,-21.5661
276.241,709.759,-21.3975
294.515,669.848,-22.4118
291.27,672.549,-22.953
339.59,672.489,-22.5842
358.301,679.887,-21.6624
421.402,660.67,-22.8105
430.772,691.94,-22.4695
419.71,704.184,-22.4891
441.728,683.879,-22.3955
455.445,708.472,-23.2024
439.925,726.832,-22.6781
549.657,667.927,-22.5067
535.064,683.9,-22.8426
579.198,707.128,-22.1285
561.292,714.827,-22.9563
530.535,721.677,-22.3384
571.217,702.366,-21.9265
520.493,719.535,-21.714
629.066,714.331,-22.4925
599.757,715.931,-22.3145
634.091,660.318,-21.8512
20.7782,789.564,-21.9637
121.439,793.39,-21.8049
167.47,773.365,-22.5836
271.905,738.697,-23.0804
257.877,746.184,-22.2905
231.497,756.287,-22.5947
230.198,780.732,-21.9774
